Cumulative sequencing depth,Fraction of target bases(%)
5313,0.101248
5314,0.101248
5315,0.101184
5316,0.101184
5317,0.101184
5318,0.101119
5319,0.101119
5320,0.101055
5321,0.100991
5322,0.100991
5323,0.100862
5324,0.100862
5325,0.100862
5326,0.100798
5327,0.100798
5328,0.100734
5329,0.100541
5330,0.100477
5331,0.100413
5332,0.100413
5333,0.100413
5334,0.100413
5335,0.100349
5336,0.100349
5337,0.100349
5338,0.100284
5339,0.100220
5340,0.100027
5341,0.099899
5342,0.099835
5343,0.099835
5344,0.099770
5345,0.099770
5346,0.099770
5347,0.099770
5348,0.099770
5349,0.099770
5350,0.099770
5351,0.099770
5352,0.099770
5353,0.099770
5354,0.099770
5355,0.099770
5356,0.099770
5357,0.099770
5358,0.099770
5359,0.099770
5360,0.099770
5361,0.099770
5362,0.099770
5363,0.099770
5364,0.099706
5365,0.099706
5366,0.099642
5367,0.099513
5368,0.099449
5369,0.099385
5370,0.099385
5371,0.099385
5372,0.099321
5373,0.099321
5374,0.099321
5375,0.099321
5376,0.099321
5377,0.099192
5378,0.099192
5379,0.099192
5380,0.099192
5381,0.099064
5382,0.099064
5383,0.099064
5384,0.098935
5385,0.098935
5386,0.098935
5387,0.098742
5388,0.098742
5389,0.098742
5390,0.098742
5391,0.098742
5392,0.098678
5393,0.098678
5394,0.098678
5395,0.098678
5396,0.098678
5397,0.098678
5398,0.098485
5399,0.098485
5400,0.098421
5401,0.098357
5402,0.098293
5403,0.098228
5404,0.098228
5405,0.098228
5406,0.098164
5407,0.098100
5408,0.098036
5409,0.097971
5410,0.097971
5411,0.097907
5412,0.097650
5413,0.097522
5414,0.097522
5415,0.097522
5416,0.097522
5417,0.097522
5418,0.097458
5419,0.097458
5420,0.097458
5421,0.097458
5422,0.097393
5423,0.097329
5424,0.097329
5425,0.097265
5426,0.097265
5427,0.097265
5428,0.097136
5429,0.097136
5430,0.097136
5431,0.097136
5432,0.097072
5433,0.097072
5434,0.097008
5435,0.096879
5436,0.096815
5437,0.096751
5438,0.096687
5439,0.096687
5440,0.096687
5441,0.096622
5442,0.096622
5443,0.096622
5444,0.096622
5445,0.096622
5446,0.096622
5447,0.096622
5448,0.096494
5449,0.096494
5450,0.096494
5451,0.096494
5452,0.096494
5453,0.096494
5454,0.096494
5455,0.096494
5456,0.096494
5457,0.096430
5458,0.096430
5459,0.096301
5460,0.096301
5461,0.096301
5462,0.096237
5463,0.096237
5464,0.096237
5465,0.096237
5466,0.096173
5467,0.096173
5468,0.096173
5469,0.096173
5470,0.096173
5471,0.096108
5472,0.096108
5473,0.096044
5474,0.095851
5475,0.095851
5476,0.095851
5477,0.095787
5478,0.095723
5479,0.095723
5480,0.095723
5481,0.095723
5482,0.095723
5483,0.095723
5484,0.095723
5485,0.095723
5486,0.095723
5487,0.095723
5488,0.095723
5489,0.095723
5490,0.095659
5491,0.095659
5492,0.095659
5493,0.095659
5494,0.095659
5495,0.095659
5496,0.095659
5497,0.095659
5498,0.095659
5499,0.095659
5500,0.095594
5501,0.095594
5502,0.095530
5503,0.095466
5504,0.095466
5505,0.095466
5506,0.095466
5507,0.095273
5508,0.095209
5509,0.095209
5510,0.094952
5511,0.094888
5512,0.094824
5513,0.094824
5514,0.094824
5515,0.094759
5516,0.094567
5517,0.094502
5518,0.094502
5519,0.094438
5520,0.094438
5521,0.094374
5522,0.094374
5523,0.094374
5524,0.094374
5525,0.094181
5526,0.094181
5527,0.094181
5528,0.094181
5529,0.094117
5530,0.094117
5531,0.094053
5532,0.093988
5533,0.093988
5534,0.093860
5535,0.093796
5536,0.093731
5537,0.093731
5538,0.093731
5539,0.093731
5540,0.093667
5541,0.093603
5542,0.093603
5543,0.093539
5544,0.093539
5545,0.093474
5546,0.093474
5547,0.093474
5548,0.093410
5549,0.093410
5550,0.093282
5551,0.093282
5552,0.093153
5553,0.093153
5554,0.093089
5555,0.093089
5556,0.093089
5557,0.093025
5558,0.093025
5559,0.092896
5560,0.092768
5561,0.092704
5562,0.092704
5563,0.092704
5564,0.092704
5565,0.092575
5566,0.092575
5567,0.092575
5568,0.092575
5569,0.092575
5570,0.092575
5571,0.092575
5572,0.092575
5573,0.092382
5574,0.092318
5575,0.092318
5576,0.092190
5577,0.092190
5578,0.092190
5579,0.092190
5580,0.092190
5581,0.092125
5582,0.092061
5583,0.092061
5584,0.091997
5585,0.091997
5586,0.091933
5587,0.091868
5588,0.091804
5589,0.091804
5590,0.091804
5591,0.091740
5592,0.091740
5593,0.091740
5594,0.091740
5595,0.091740
5596,0.091740
5597,0.091676
5598,0.091611
5599,0.091547
5600,0.091547
5601,0.091547
5602,0.091547
5603,0.091547
5604,0.091483
5605,0.091483
5606,0.091419
5607,0.091290
5608,0.091290
5609,0.091290
5610,0.091290
5611,0.091226
5612,0.091162
5613,0.091097
5614,0.090969
5615,0.090969
5616,0.090969
5617,0.090840
5618,0.090840
5619,0.090840
5620,0.090712
5621,0.090712
5622,0.090648
5623,0.090519
5624,0.090519
5625,0.090519
5626,0.090519
5627,0.090519
5628,0.090519
5629,0.090455
5630,0.090391
5631,0.090391
5632,0.090391
5633,0.090262
5634,0.090262
5635,0.090198
5636,0.090198
5637,0.090198
5638,0.090070
5639,0.090070
5640,0.090070
5641,0.090070
5642,0.090070
5643,0.090005
5644,0.089941
5645,0.089941
5646,0.089941
5647,0.089941
5648,0.089941
5649,0.089877
5650,0.089748
5651,0.089748
5652,0.089620
5653,0.089620
5654,0.089556
5655,0.089491
5656,0.089491
5657,0.089491
5658,0.089491
5659,0.089491
5660,0.089363
5661,0.089363
5662,0.089299
5663,0.089299
5664,0.089299
5665,0.089299
5666,0.089299
5667,0.089299
5668,0.089299
5669,0.089299
5670,0.089170
5671,0.089106
5672,0.089042
5673,0.088977
5674,0.088977
5675,0.088977
5676,0.088913
5677,0.088849
5678,0.088785
5679,0.088785
5680,0.088656
5681,0.088656
5682,0.088656
5683,0.088656
5684,0.088592
5685,0.088592
5686,0.088592
5687,0.088592
5688,0.088463
5689,0.088399
5690,0.088335
5691,0.088271
5692,0.088271
5693,0.088271
5694,0.088271
5695,0.088271
5696,0.088206
5697,0.088206
5698,0.088206
5699,0.088206
5700,0.088206
5701,0.088142
5702,0.088078
5703,0.088078
5704,0.088078
5705,0.088014
5706,0.087950
5707,0.087950
5708,0.087885
5709,0.087885
5710,0.087885
5711,0.087885
5712,0.087821
5713,0.087821
5714,0.087757
5715,0.087693
5716,0.087693
5717,0.087628
5718,0.087628
5719,0.087628
5720,0.087628
5721,0.087628
5722,0.087564
5723,0.087564
5724,0.087564
5725,0.087564
5726,0.087500
5727,0.087436
5728,0.087436
5729,0.087371
5730,0.087371
5731,0.087371
5732,0.087371
5733,0.087371
5734,0.087371
5735,0.087307
5736,0.087307
5737,0.087243
5738,0.087243
5739,0.087179
5740,0.087050
5741,0.087050
5742,0.086986
5743,0.086986
5744,0.086986
5745,0.086986
5746,0.086986
5747,0.086922
5748,0.086922
5749,0.086922
5750,0.086922
5751,0.086922
5752,0.086922
5753,0.086857
5754,0.086857
5755,0.086857
5756,0.086857
5757,0.086857
5758,0.086857
5759,0.086793
5760,0.086793
5761,0.086793
5762,0.086793
5763,0.086793
5764,0.086793
5765,0.086793
5766,0.086729
5767,0.086600
5768,0.086600
5769,0.086536
5770,0.086536
5771,0.086536
5772,0.086536
5773,0.086472
5774,0.086472
5775,0.086472
5776,0.086472
5777,0.086472
5778,0.086472
5779,0.086472
5780,0.086472
5781,0.086472
5782,0.086472
5783,0.086472
5784,0.086343
5785,0.086343
5786,0.086343
5787,0.086343
5788,0.086279
5789,0.086279
5790,0.086279
5791,0.086279
5792,0.086215
5793,0.086151
5794,0.086086
5795,0.086086
5796,0.086086
5797,0.086086
5798,0.086086
5799,0.086086
5800,0.086086
5801,0.086086
5802,0.086022
5803,0.086022
5804,0.086022
5805,0.086022
5806,0.086022
5807,0.086022
5808,0.086022
5809,0.086022
5810,0.085958
5811,0.085958
5812,0.085894
5813,0.085894
5814,0.085894
5815,0.085894
5816,0.085894
5817,0.085765
5818,0.085765
5819,0.085765
5820,0.085765
5821,0.085701
5822,0.085701
5823,0.085637
5824,0.085637
5825,0.085637
5826,0.085572
5827,0.085572
5828,0.085572
5829,0.085508
5830,0.085508
5831,0.085508
5832,0.085508
5833,0.085508
5834,0.085508
5835,0.085444
5836,0.085444
5837,0.085380
5838,0.085316
5839,0.085316
5840,0.085316
5841,0.085316
5842,0.085187
5843,0.085187
5844,0.085187
5845,0.085059
5846,0.085059
5847,0.084994
5848,0.084930
5849,0.084866
5850,0.084866
5851,0.084866
5852,0.084866
5853,0.084866
5854,0.084866
5855,0.084737
5856,0.084673
5857,0.084673
5858,0.084609
5859,0.084545
5860,0.084545
5861,0.084480
5862,0.084480
5863,0.084480
5864,0.084480
5865,0.084416
5866,0.084416
5867,0.084416
5868,0.084352
5869,0.084288
5870,0.084288
5871,0.084223
5872,0.084223
5873,0.084223
5874,0.084223
5875,0.084223
5876,0.084223
5877,0.084223
5878,0.084159
5879,0.084095
5880,0.084095
5881,0.084095
5882,0.084095
5883,0.084095
5884,0.084095
5885,0.084095
5886,0.084031
5887,0.084031
5888,0.083966
5889,0.083966
5890,0.083966
5891,0.083902
5892,0.083838
5893,0.083838
5894,0.083838
5895,0.083774
5896,0.083774
5897,0.083774
5898,0.083774
5899,0.083774
5900,0.083774
5901,0.083774
5902,0.083774
5903,0.083774
5904,0.083774
5905,0.083774
5906,0.083774
5907,0.083709
5908,0.083709
5909,0.083709
5910,0.083645
5911,0.083645
5912,0.083645
5913,0.083645
5914,0.083645
5915,0.083645
5916,0.083645
5917,0.083581
5918,0.083581
5919,0.083581
5920,0.083581
5921,0.083581
5922,0.083581
5923,0.083581
5924,0.083517
5925,0.083517
5926,0.083517
5927,0.083517
5928,0.083517
5929,0.083452
5930,0.083452
5931,0.083388
5932,0.083324
5933,0.083324
5934,0.083324
5935,0.083324
5936,0.083260
5937,0.083260
5938,0.083195
5939,0.083195
5940,0.083131
5941,0.083131
5942,0.083131
5943,0.083067
5944,0.083003
5945,0.083003
5946,0.083003
5947,0.083003
5948,0.083003
5949,0.083003
5950,0.083003
5951,0.083003
5952,0.083003
5953,0.083003
5954,0.082874
5955,0.082810
5956,0.082810
5957,0.082810
5958,0.082810
5959,0.082746
5960,0.082746
5961,0.082746
5962,0.082746
5963,0.082746
5964,0.082746
5965,0.082746
5966,0.082746
5967,0.082746
5968,0.082746
5969,0.082746
5970,0.082746
5971,0.082746
5972,0.082746
5973,0.082746
5974,0.082682
5975,0.082682
5976,0.082682
5977,0.082682
5978,0.082682
5979,0.082617
5980,0.082617
5981,0.082617
5982,0.082617
5983,0.082617
5984,0.082617
5985,0.082617
5986,0.082617
5987,0.082617
5988,0.082553
5989,0.082553
5990,0.082553
5991,0.082553
5992,0.082553
5993,0.082553
5994,0.082553
5995,0.082553
5996,0.082553
5997,0.082489
5998,0.082425
5999,0.082425
6000,0.082425
6001,0.082425
6002,0.082425
6003,0.082425
6004,0.082425
6005,0.082425
6006,0.082425
6007,0.082425
6008,0.082425
6009,0.082425
6010,0.082360
6011,0.082296
6012,0.082232
6013,0.082232
6014,0.082232
6015,0.082232
6016,0.082232
6017,0.082232
6018,0.082232
6019,0.082232
6020,0.082232
6021,0.082232
6022,0.082232
6023,0.082232
6024,0.082232
6025,0.082168
6026,0.082168
6027,0.082168
6028,0.082103
6029,0.082039
6030,0.081975
6031,0.081911
6032,0.081911
6033,0.081911
6034,0.081846
6035,0.081846
6036,0.081846
6037,0.081846
6038,0.081846
6039,0.081846
6040,0.081846
6041,0.081846
6042,0.081846
6043,0.081846
6044,0.081846
6045,0.081782
6046,0.081782
6047,0.081718
6048,0.081718
6049,0.081718
6050,0.081718
6051,0.081718
6052,0.081718
6053,0.081654
6054,0.081654
6055,0.081654
6056,0.081654
6057,0.081589
6058,0.081589
6059,0.081589
6060,0.081589
6061,0.081589
6062,0.081589
6063,0.081589
6064,0.081589
6065,0.081525
6066,0.081525
6067,0.081461
6068,0.081397
6069,0.081397
6070,0.081397
6071,0.081397
6072,0.081397
6073,0.081332
6074,0.081332
6075,0.081332
6076,0.081332
6077,0.081268
6078,0.081204
6079,0.081204
6080,0.081204
6081,0.081140
6082,0.081140
6083,0.081075
6084,0.081011
6085,0.080947
6086,0.080947
6087,0.080947
6088,0.080947
6089,0.080947
6090,0.080947
6091,0.080883
6092,0.080883
6093,0.080883
6094,0.080883
6095,0.080883
6096,0.080883
6097,0.080883
6098,0.080883
6099,0.080883
6100,0.080883
6101,0.080883
6102,0.080818
6103,0.080818
6104,0.080818
6105,0.080818
6106,0.080818
6107,0.080818
6108,0.080818
6109,0.080818
6110,0.080818
6111,0.080818
6112,0.080818
6113,0.080754
6114,0.080754
6115,0.080754
6116,0.080754
6117,0.080754
6118,0.080690
6119,0.080690
6120,0.080690
6121,0.080690
6122,0.080690
6123,0.080690
6124,0.080690
6125,0.080690
6126,0.080690
6127,0.080690
6128,0.080690
6129,0.080690
6130,0.080690
6131,0.080690
6132,0.080690
6133,0.080690
6134,0.080626
6135,0.080626
6136,0.080626
6137,0.080626
6138,0.080626
6139,0.080626
6140,0.080626
6141,0.080626
6142,0.080626
6143,0.080626
6144,0.080626
6145,0.080626
6146,0.080626
6147,0.080626
6148,0.080626
6149,0.080626
6150,0.080626
6151,0.080626
6152,0.080626
6153,0.080626
6154,0.080561
6155,0.080561
6156,0.080561
6157,0.080561
6158,0.080561
6159,0.080561
6160,0.080561
6161,0.080497
6162,0.080497
6163,0.080497
6164,0.080497
6165,0.080433
6166,0.080433
6167,0.080433
6168,0.080433
6169,0.080369
6170,0.080369
6171,0.080305
6172,0.080305
6173,0.080305
6174,0.080305
6175,0.080305
6176,0.080305
6177,0.080305
6178,0.080305
6179,0.080305
6180,0.080305
6181,0.080305
6182,0.080305
6183,0.080240
6184,0.080240
6185,0.080176
6186,0.080176
6187,0.080176
6188,0.080176
6189,0.080176
6190,0.080176
6191,0.080176
6192,0.080176
6193,0.080176
6194,0.080176
6195,0.080176
6196,0.080176
6197,0.080176
6198,0.080112
6199,0.080112
6200,0.080112
6201,0.080048
6202,0.080048
6203,0.079983
6204,0.079983
6205,0.079983
6206,0.079983
6207,0.079983
6208,0.079919
6209,0.079919
6210,0.079855
6211,0.079855
6212,0.079855
6213,0.079855
6214,0.079855
6215,0.079855
6216,0.079855
6217,0.079855
6218,0.079855
6219,0.079855
6220,0.079855
6221,0.079855
6222,0.079855
6223,0.079855
6224,0.079855
6225,0.079855
6226,0.079855
6227,0.079791
6228,0.079791
6229,0.079791
6230,0.079791
6231,0.079791
6232,0.079791
6233,0.079791
6234,0.079726
6235,0.079726
6236,0.079726
6237,0.079726
6238,0.079662
6239,0.079662
6240,0.079662
6241,0.079662
6242,0.079662
6243,0.079662
6244,0.079662
6245,0.079662
6246,0.079598
6247,0.079598
6248,0.079598
6249,0.079598
6250,0.079598
6251,0.079598
6252,0.079598
6253,0.079598
6254,0.079598
6255,0.079598
6256,0.079598
6257,0.079598
6258,0.079598
6259,0.079598
6260,0.079598
6261,0.079598
6262,0.079598
6263,0.079598
6264,0.079598
6265,0.079598
6266,0.079598
6267,0.079598
6268,0.079598
6269,0.079598
6270,0.079598
6271,0.079598
6272,0.079598
6273,0.079598
6274,0.079598
6275,0.079534
6276,0.079534
6277,0.079534
6278,0.079534
6279,0.079534
6280,0.079534
6281,0.079534
6282,0.079534
6283,0.079534
6284,0.079534
6285,0.079534
6286,0.079534
6287,0.079534
6288,0.079469
6289,0.079469
6290,0.079405
6291,0.079405
6292,0.079405
6293,0.079405
6294,0.079405
6295,0.079405
6296,0.079341
6297,0.079277
6298,0.079277
6299,0.079277
6300,0.079277
6301,0.079277
6302,0.079277
6303,0.079277
6304,0.079277
6305,0.079277
6306,0.079277
6307,0.079277
6308,0.079212
6309,0.079212
6310,0.079212
6311,0.079212
6312,0.079212
6313,0.079212
6314,0.079212
6315,0.079212
6316,0.079148
6317,0.079084
6318,0.079020
6319,0.079020
6320,0.078955
6321,0.078955
6322,0.078955
6323,0.078955
6324,0.078955
6325,0.078955
6326,0.078955
6327,0.078827
6328,0.078827
6329,0.078827
6330,0.078827
6331,0.078827
6332,0.078827
6333,0.078827
6334,0.078827
6335,0.078763
6336,0.078763
6337,0.078763
6338,0.078763
6339,0.078763
6340,0.078763
6341,0.078763
6342,0.078698
6343,0.078698
6344,0.078698
6345,0.078698
6346,0.078698
6347,0.078698
6348,0.078634
6349,0.078634
6350,0.078634
6351,0.078634
6352,0.078634
6353,0.078634
6354,0.078634
6355,0.078634
6356,0.078634
6357,0.078634
6358,0.078570
6359,0.078506
6360,0.078506
6361,0.078506
6362,0.078506
6363,0.078506
6364,0.078506
6365,0.078506
6366,0.078506
6367,0.078506
6368,0.078506
6369,0.078506
6370,0.078506
6371,0.078506
6372,0.078506
6373,0.078506
6374,0.078506
6375,0.078506
6376,0.078506
6377,0.078506
6378,0.078506
6379,0.078506
6380,0.078506
6381,0.078506
6382,0.078441
6383,0.078441
6384,0.078441
6385,0.078441
6386,0.078441
6387,0.078377
6388,0.078377
6389,0.078377
6390,0.078313
6391,0.078313
6392,0.078313
6393,0.078313
6394,0.078313
6395,0.078313
6396,0.078313
6397,0.078313
6398,0.078313
6399,0.078313
6400,0.078120
6401,0.078120
6402,0.078120
6403,0.078120
6404,0.078120
6405,0.078120
6406,0.078120
6407,0.078120
6408,0.078056
6409,0.078056
6410,0.078056
6411,0.078056
6412,0.078056
6413,0.077992
6414,0.077992
6415,0.077992
6416,0.077992
6417,0.077992
6418,0.077992
6419,0.077992
6420,0.077928
6421,0.077928
6422,0.077928
6423,0.077928
6424,0.077928
6425,0.077863
6426,0.077863
6427,0.077863
6428,0.077863
6429,0.077863
6430,0.077863
6431,0.077863
6432,0.077863
6433,0.077863
6434,0.077863
6435,0.077799
6436,0.077799
6437,0.077799
6438,0.077799
6439,0.077799
6440,0.077799
6441,0.077799
6442,0.077799
6443,0.077799
6444,0.077799
6445,0.077735
6446,0.077735
6447,0.077735
6448,0.077735
6449,0.077735
6450,0.077735
6451,0.077735
6452,0.077735
6453,0.077671
6454,0.077606
6455,0.077606
6456,0.077606
6457,0.077606
6458,0.077606
6459,0.077606
6460,0.077606
6461,0.077606
6462,0.077606
6463,0.077606
6464,0.077606
6465,0.077606
6466,0.077606
6467,0.077606
6468,0.077606
6469,0.077542
6470,0.077542
6471,0.077542
6472,0.077478
6473,0.077478
6474,0.077414
6475,0.077414
6476,0.077349
6477,0.077349
6478,0.077349
6479,0.077349
6480,0.077349
6481,0.077349
6482,0.077285
6483,0.077285
6484,0.077285
6485,0.077221
6486,0.077221
6487,0.077157
6488,0.077157
6489,0.077157
6490,0.077157
6491,0.077157
6492,0.077092
6493,0.077092
6494,0.077092
6495,0.077028
6496,0.077028
6497,0.077028
6498,0.077028
6499,0.077028
6500,0.077028
6501,0.076964
6502,0.076964
6503,0.076964
6504,0.076900
6505,0.076900
6506,0.076771
6507,0.076771
6508,0.076771
6509,0.076771
6510,0.076771
6511,0.076771
6512,0.076771
6513,0.076707
6514,0.076707
6515,0.076707
6516,0.076707
6517,0.076707
6518,0.076707
6519,0.076707
6520,0.076643
6521,0.076643
6522,0.076578
6523,0.076578
6524,0.076578
6525,0.076578
6526,0.076578
6527,0.076514
6528,0.076450
6529,0.076450
6530,0.076450
6531,0.076450
6532,0.076450
6533,0.076386
6534,0.076386
6535,0.076386
6536,0.076386
6537,0.076386
6538,0.076386
6539,0.076386
6540,0.076257
6541,0.076193
6542,0.076193
6543,0.076193
6544,0.076129
6545,0.076129
6546,0.076129
6547,0.076129
6548,0.076129
6549,0.076064
6550,0.076064
6551,0.076064
6552,0.076000
6553,0.076000
6554,0.076000
6555,0.076000
6556,0.076000
6557,0.075936
6558,0.075936
6559,0.075936
6560,0.075807
6561,0.075807
6562,0.075743
6563,0.075679
6564,0.075679
6565,0.075679
6566,0.075679
6567,0.075679
6568,0.075679
6569,0.075679
6570,0.075615
6571,0.075550
6572,0.075486
6573,0.075486
6574,0.075486
6575,0.075486
6576,0.075486
6577,0.075486
6578,0.075486
6579,0.075422
6580,0.075422
6581,0.075422
6582,0.075422
6583,0.075422
6584,0.075422
6585,0.075422
6586,0.075422
6587,0.075358
6588,0.075358
6589,0.075358
6590,0.075294
6591,0.075229
6592,0.075229
6593,0.075165
6594,0.075165
6595,0.075165
6596,0.075165
6597,0.075101
6598,0.075101
6599,0.075037
6600,0.075037
6601,0.074972
6602,0.074972
6603,0.074972
6604,0.074908
6605,0.074844
6606,0.074844
6607,0.074844
6608,0.074844
6609,0.074844
6610,0.074780
6611,0.074780
6612,0.074780
6613,0.074780
6614,0.074780
6615,0.074715
6616,0.074715
6617,0.074715
6618,0.074651
6619,0.074651
6620,0.074587
6621,0.074587
6622,0.074523
6623,0.074523
6624,0.074523
6625,0.074523
6626,0.074523
6627,0.074523
6628,0.074394
6629,0.074330
6630,0.074266
6631,0.074266
6632,0.074201
6633,0.074201
6634,0.074201
6635,0.074201
6636,0.074201
6637,0.074137
6638,0.074137
6639,0.074137
6640,0.074137
6641,0.074073
6642,0.074073
6643,0.074073
6644,0.074009
6645,0.073880
6646,0.073880
6647,0.073880
6648,0.073880
6649,0.073880
6650,0.073880
6651,0.073880
6652,0.073880
6653,0.073816
6654,0.073816
6655,0.073816
6656,0.073752
6657,0.073687
6658,0.073687
6659,0.073687
6660,0.073687
6661,0.073687
6662,0.073687
6663,0.073687
6664,0.073687
6665,0.073623
6666,0.073559
6667,0.073559
6668,0.073559
6669,0.073559
6670,0.073430
6671,0.073366
6672,0.073366
6673,0.073302
6674,0.073302
6675,0.073302
6676,0.073238
6677,0.073238
6678,0.073238
6679,0.073238
6680,0.073238
6681,0.073238
6682,0.073238
6683,0.073109
6684,0.073109
6685,0.073109
6686,0.073109
6687,0.073109
6688,0.073109
6689,0.073045
6690,0.073045
6691,0.073045
6692,0.073045
6693,0.072981
6694,0.072981
6695,0.072981
6696,0.072981
6697,0.072917
6698,0.072917
6699,0.072917
6700,0.072917
6701,0.072852
6702,0.072852
6703,0.072852
6704,0.072852
6705,0.072852
6706,0.072788
6707,0.072788
6708,0.072788
6709,0.072788
6710,0.072724
6711,0.072724
6712,0.072724
6713,0.072724
6714,0.072724
6715,0.072724
6716,0.072724
6717,0.072724
6718,0.072724
6719,0.072724
6720,0.072660
6721,0.072660
6722,0.072660
6723,0.072595
6724,0.072595
6725,0.072595
6726,0.072531
6727,0.072467
6728,0.072403
6729,0.072403
6730,0.072338
6731,0.072338
6732,0.072338
6733,0.072338
6734,0.072274
6735,0.072274
6736,0.072274
6737,0.072210
6738,0.072210
6739,0.072210
6740,0.072146
6741,0.072081
6742,0.072081
6743,0.072017
6744,0.071953
6745,0.071953
6746,0.071953
6747,0.071953
6748,0.071953
6749,0.071953
6750,0.071889
6751,0.071889
6752,0.071889
6753,0.071824
6754,0.071824
6755,0.071824
6756,0.071824
6757,0.071824
6758,0.071824
6759,0.071824
6760,0.071696
6761,0.071696
6762,0.071696
6763,0.071632
6764,0.071632
6765,0.071632
6766,0.071503
6767,0.071439
6768,0.071439
6769,0.071439
6770,0.071439
6771,0.071439
6772,0.071439
6773,0.071375
6774,0.071375
6775,0.071375
6776,0.071375
6777,0.071375
6778,0.071375
6779,0.071375
6780,0.071375
